,open,high,low,close,adjclose,volume,ticker,future
2004-04-13,0.013138491029455024,0.013206053850546552,0.012924712277983925,0.012799851489574299,0.012799851489574299,0.05043431366884305,AMZN,0.011961336611220065
2004-04-14,0.012599794274528685,0.013014547737502422,0.01281568504219568,0.01285934040319005,0.01285934040319005,0.05447603089308758,AMZN,0.012264448025129897
2004-04-15,0.012853629816511362,0.012997649760120923,0.012821423432972547,0.012915996974524474,0.012915996974524474,0.04927004487586911,AMZN,0.013094463715371726
2004-04-16,0.012873372545024525,0.012856836504901407,0.012629192267135029,0.012493906652748927,0.012493906652748927,0.07613778625219084,AMZN,0.013343751980862672
2004-04-19,0.012393903975637676,0.01290471357032238,0.012568939711220972,0.012949990485071445,0.012949990485071445,0.04685291115348318,AMZN,0.013833829323732158
2004-04-20,0.013045417244266102,0.013056792143796228,0.012586154883551578,0.012408922336064396,0.012408922336064396,0.08560023882436779,AMZN,0.013867822834279127
2004-04-21,0.012351598589922902,0.012685045235962297,0.012508688249793044,0.012556228989280218,0.012556228989280218,0.053610292559850545,AMZN,0.013598706011550481
2004-04-22,0.012563128746190805,0.01342008952577947,0.012789862830942834,0.013445733593137795,0.013445733593137795,0.1474451570655419,AMZN,0.014037792548282406
2004-04-23,0.012577230541429063,0.012797695195545982,0.012680835595154588,0.01271769951517109,0.01271769951517109,0.13590069528707074,AMZN,0.014267250095267218
2004-04-26,0.012670304326617986,0.013042709958818373,0.012864460816555998,0.012989649760815278,0.012989649760815278,0.06574411124593132,AMZN,0.01431824090140478
2004-04-27,0.013025674515752938,0.013335601787511735,0.013048084943471278,0.013202111092843714,0.013202111092843714,0.08182142100498835,AMZN,0.013836662746647698
2004-04-28,0.013034135377716291,0.013208869642950196,0.013005047559887828,0.012910331209327611,0.012910331209327611,0.0543171356483889,AMZN,0.01375167734932895
2004-04-29,0.012831067159309751,0.01285120492009412,0.012680835595154588,0.01268937068918677,0.01268937068918677,0.08232218177615994,AMZN,0.013556213312891106
2004-04-30,0.01259415334125378,0.012645616622072134,0.012049627932504843,0.011955670846023203,0.011955670846023203,0.09008012172338746,AMZN,0.013799835813185187
2004-05-03,0.011866489087261149,0.012307665669001199,0.012078318791903056,0.01218512947364223,0.01218512947364223,0.06198070145028024,AMZN,0.013930145170810418
2004-05-04,0.012128786567105188,0.01214432177727302,0.012161523816438459,0.012054820116017002,0.012054820116017002,0.06550047187072669,AMZN,0.013703519966106928
2004-05-05,0.01200750919143975,0.01227950237336537,0.012233252059420123,0.012142636774982857,0.012142636774982857,0.04240384430192023,AMZN,0.01365536150225069
2004-05-06,0.011897513682324123,0.012054201379878119,0.011894694664987776,0.011825361488397973,0.011825361488397973,0.07059956472332968,AMZN,0.013703519966106928
2004-05-07,0.01171982804980764,0.012034487610092978,0.011581959481808273,0.01147409269126612,0.01147409269126612,0.0847961325860442,AMZN,0.013485392868881629
2004-05-10,0.011231898618457439,0.011462786137684105,0.011263485907851901,0.011292791446869113,0.011292791446869113,0.0936210781764604,AMZN,0.013998133272538573
2004-05-11,0.011426505974900626,0.011713433560083662,0.0116450806858677,0.011700717895969609,0.011700717895969609,0.06845399741915603,AMZN,0.014057622186154322
2004-05-12,0.011544963421877618,0.011744412648123136,0.01145858681632092,0.011791367977851004,0.011791367977851004,0.06740047379672966,AMZN,0.014278581625660947
2004-05-13,0.011578807945629039,0.012020406499435001,0.011745499788247578,0.011958504268938743,0.011958504268938743,0.07486373529015235,AMZN,0.0147289996927866
2004-05-14,0.011928538277387097,0.011961264115759696,0.011891824922356277,0.011799866085329192,0.011799866085329192,0.04467749080333584,AMZN,0.014819649774667995
2004-05-17,0.011516759831401102,0.011586701415522123,0.011587697872585142,0.011525083497403683,0.011525083497403683,0.059113846035322895,AMZN,0.015015114891740055
2004-05-18,0.011505477964851291,0.011533192765293862,0.011624996865391724,0.0114995880943349,0.0114995880943349,0.04925559985362378,AMZN,0.014493876380604924
2004-05-19,0.01155624528842743,0.011778207528566254,0.011521708020380347,0.011414602697016153,0.011414602697016153,0.06637198821286186,AMZN,0.01450237448808311
2004-05-20,0.011350356065434431,0.01141209327985949,0.011329475760056698,0.011213472895381446,0.011213472895381446,0.052378613663065045,AMZN,0.014119944522685612
2004-05-21,0.01124318048500725,0.011274095817043616,0.011257747517075034,0.011267296043800331,0.011267296043800331,0.04608636197299744,AMZN,0.014051956420957457
2004-05-24,0.011248821418282156,0.011505029469658033,0.011435633253213446,0.011397606482059777,0.011397606482059777,0.044169989021783096,AMZN,0.013627033756900586
2004-05-25,0.011378559655910947,0.011944367212698079,0.011498754457272872,0.011961336611220065,0.011961336611220065,0.06485622387858478,AMZN,0.01329276117472511
2004-05-26,0.011973664667688328,0.012265421262707393,0.012152915683030091,0.012264448025129897,0.012264448025129897,0.0665472544827719,AMZN,0.01349955674155668
2004-05-27,0.012371341318436067,0.013062424802923394,0.012491473077462439,0.013094463715371726,0.013094463715371726,0.13181564299609022,AMZN,0.01365536150225069
2004-05-28,0.012935421735150474,0.01330180690706862,0.013073907154724123,0.013343751980862672,0.013343751980862672,0.09766664740663701,AMZN,0.013627033756900586
2004-06-01,0.013104645429805592,0.013800285959464089,0.013309175704145092,0.013833829323732158,0.013833829323732158,0.11992353768224805,AMZN,0.013391909364084692
2004-06-02,0.013843591550348035,0.014014321634697006,0.013903085468474385,0.013867822834279127,0.013867822834279127,0.11542824675950002,AMZN,0.012947157062155903
2004-06-03,0.013663084913245095,0.01377212266382826,0.013773974412210163,0.013598706011550481,0.013598706011550481,0.07563606247953622,AMZN,0.012641213305964748
2004-06-04,0.013719493170096138,0.01409880937296474,0.013969075320679182,0.014037792548282406,0.014037792548282406,0.116507771421968,AMZN,0.012915996974524474
2004-06-07,0.01418203893965827,0.014233991043376968,0.014155569190225962,0.014267250095267218,0.014267250095267218,0.06934381078946862,AMZN,0.012284277663001815
2004-06-08,0.014072043430542643,0.01427060171622373,0.014284679152004053,0.01431824090140478,0.01431824090140478,0.05303730667745229,AMZN,0.012584556734630322
2004-06-09,0.014162296211145106,0.01418893084467952,0.01397194396882455,0.013836662746647698,0.013836662746647698,0.05866797634868358,AMZN,0.01093019111934353
2004-06-10,0.013818207888559966,0.013805918618591255,0.013756759239879558,0.01375167734932895,0.01375167734932895,0.06473103368579187,AMZN,0.01059025277197119
2004-06-14,0.013519244880378044,0.013670738022498906,0.013693639130306261,0.013556213312891106,0.013556213312891106,0.04520040060861694,AMZN,0.010683736276768125
2004-06-15,0.013623599456218768,0.013842529291438017,0.013822750186570483,0.013799835813185187,0.013799835813185187,0.061875734288630815,AMZN,0.010360795224986378
2004-06-16,0.013730775036645949,0.013884773697731823,0.013943253109426337,0.013930145170810418,0.013930145170810418,0.034768205543036536,AMZN,0.010533597281270981
2004-06-17,0.013849231407724929,0.013929833896429274,0.013799796623463008,0.013703519966106928,0.013703519966106928,0.051889408909689724,AMZN,0.010629912047715023
2004-06-18,0.01354744847085456,0.013752408894043116,0.013796927975317638,0.01365536150225069,0.01365536150225069,0.037841143275360645,AMZN,0.010454277649149097
2004-06-21,0.01355026947544102,0.013758041553170283,0.013753890591734187,0.013703519966106928,0.013703519966106928,0.03854991236686505,AMZN,0.010258813612711254
2004-06-22,0.013612317589668957,0.013614412505547124,0.01346410897166216,0.013485392868881629,0.013485392868881629,0.07350879220354,AMZN,0.01012000506697362
2004-06-23,0.01335848204768628,0.013955180325341581,0.013495668479205743,0.013998133272538573,0.013998133272538573,0.06844533040580883,AMZN,0.009692250060635423
2004-06-24,0.013987431583215084,0.014219908858399114,0.01416704487729357,0.014057622186154322,0.014057622186154322,0.06040812002850485,AMZN,0.009658256550088454
2004-06-25,0.014001533378453342,0.01421709306599547,0.014218689299799258,0.014278581625660947,0.014278581625660947,0.06270006355809789,AMZN,0.009610098086232217
2004-06-28,0.014376647371999469,0.014811325174913008,0.014600284077815056,0.0147289996927866,0.0147289996927866,0.10609098438011595,AMZN,0.010114339301776756
2004-06-29,0.014613561190055439,0.014783161879277177,0.014729395134079278,0.014819649774667995,0.014819649774667995,0.07802430615743149,AMZN,0.009961367963998286
2004-06-30,0.014723556699171067,0.014997198628829972,0.01495031715931501,0.015015114891740055,0.015015114891740055,0.061746692089905825,AMZN,0.009884881754791944
2004-07-01,0.014777143951435652,0.014811325174913008,0.014557246694231606,0.014493876380604924,0.014493876380604924,0.06475896072879953,AMZN,0.009839556713851245
2004-07-02,0.01444433641950231,0.014586024181425758,0.01449412658465831,0.01450237448808311,0.01450237448808311,0.042133240885190965,AMZN,0.010355129459789513
2004-07-06,0.014424593690989147,0.01440578231231608,0.01410966315849714,0.014119944522685612,0.014119944522685612,0.05459929508291443,AMZN,0.01043444801127718
2004-07-07,0.013928203397675594,0.014245255287311421,0.014037934915515476,0.014051956420957457,0.014051956420957457,0.05805358140251536,AMZN,0.010754556720777604
2004-07-08,0.013285150991010521,0.01366510536337174,0.013530098823866955,0.013627033756900586,0.013627033756900586,0.09193486257968839,AMZN,0.010547761153946032
2004-07-09,0.01366872584652,0.01367355381490255,0.013343604954320175,0.01329276117472511,0.01329276117472511,0.07267098091331062,AMZN,0.010797048338802762
2004-07-12,0.01320336014826942,0.013490496153389228,0.013403856415748103,0.01349955674155668,0.01349955674155668,0.06336260857841722,AMZN,0.010780052123846385
2004-07-13,0.01345437576156365,0.013667921155775383,0.013644863355945941,0.01365536150225069,0.01365536150225069,0.04258007357331331,AMZN,0.010666738981177534
2004-07-14,0.013409249371262418,0.013786204848806114,0.01365060174672281,0.013627033756900586,0.013627033756900586,0.044090059898692247,AMZN,0.011020841201224926
2004-07-15,0.013567191199367725,0.013580616550784127,0.013429678627000946,0.013391909364084692,0.013391909364084692,0.045809017545887024,AMZN,0.010989680032959281
2004-07-16,0.013420531237812228,0.013408825281845017,0.01304521520083978,0.012947157062155903,0.012947157062155903,0.08474124150151192,AMZN,0.01090752913919029
2004-07-19,0.012932600730564016,0.012901896703598857,0.01257754784462934,0.012641213305964748,0.012641213305964748,0.09013597580940276,AMZN,0.010457111072064637
2004-07-20,0.01261671599845539,0.01306805638773068,0.01285585268314763,0.012915996974524474,0.012915996974524474,0.06874963887444387,AMZN,0.0104089526082084
2004-07-21,0.012949523530388732,0.012997649760120923,0.012396792365859428,0.012284277663001815,0.012284277663001815,0.08521889023709098,AMZN,0.01043728143419272
2004-07-22,0.011931358206075543,0.012566761542931565,0.012144308644107853,0.012584556734630322,0.012584556734630322,0.153153829856898,AMZN,0.010703565914640042
2004-07-23,0.011581628950215497,0.011634577406623216,0.010973704287779874,0.01093019111934353,0.01093019111934353,0.3412877255830974,AMZN,0.010578922322211678
2004-07-26,0.010949858410100235,0.010924879545718351,0.01062080146364842,0.01059025277197119,0.01059025277197119,0.12986267598852103,AMZN,0.010513766562764848
2004-07-27,0.01065935733977968,0.010831942281599928,0.010755649816203382,0.010683736276768125,0.010683736276768125,0.09675950000963002,AMZN,0.010372125674745889
2004-07-28,0.010684741001567749,0.010736189225077863,0.010348233921420869,0.010360795224986378,0.010360795224986378,0.09337647579977273,AMZN,0.010389122970336482
2004-07-29,0.01040834172648545,0.010564396881818873,0.01053185804833615,0.010533597281270981,0.010533597281270981,0.07427437838254272,AMZN,0.010530763858355439
2004-07-30,0.010461928978750035,0.010693944818784057,0.010592109509764077,0.010629912047715023,0.010629912047715023,0.05339169122320449,AMZN,0.010938689226821719
2004-08-02,0.010447827183511777,0.01050807136486709,0.010471606586908221,0.010454277649149097,0.010454277649149097,0.0522428304539589,AMZN,0.011692218707857204
2004-08-03,0.010411161655173896,0.010598192836581869,0.010305196537837418,0.010258813612711254,0.010258813612711254,0.07028370023689837,AMZN,0.011561909350231976
2004-08-04,0.00998810134263809,0.010141957116160326,0.010067059340271078,0.01012000506697362,0.01012000506697362,0.0893511296007396,AMZN,0.0116638909625071
2004-08-05,0.010154505108604762,0.010147589775287492,0.009774407977567552,0.009692250060635423,0.009692250060635423,0.07622349338417982,AMZN,0.01177437068226041
2004-08-06,0.00954529830158912,0.00991947191507672,0.009622343358195855,0.009658256550088454,0.009658256550088454,0.106179580516554,AMZN,0.011862188421860483
2004-08-09,0.00957068196337719,0.009815270407023844,0.009622343358195855,0.009610098086232217,0.009610098086232217,0.08358852872633425,AMZN,0.011867854187057348
2004-08-10,0.009669395605943007,0.010068734696146924,0.009823182657441741,0.010114339301776756,0.010114339301776756,0.09228635812099151,AMZN,0.011326786038050297
2004-08-11,0.00986964497155911,0.009984246957879191,0.009837528087140848,0.009961367963998286,0.009961367963998286,0.08629359989214384,AMZN,0.011454263053394203
2004-08-12,0.009827338509946324,0.010110978028120853,0.010001068393580153,0.009884881754791944,0.009884881754791944,0.0831156949981703,AMZN,0.011202141364987718
2004-08-13,0.009914771361860343,0.010012409179195143,0.009914994720899382,0.009839556713851245,0.009839556713851245,0.04327632364553842,AMZN,0.010916027246668479
2004-08-16,0.00979631391488335,0.010406686723537738,0.009946555322929094,0.010355129459789513,0.010355129459789513,0.07393058685310376,AMZN,0.010774386358649522
2004-08-17,0.010481671707263197,0.010699577477911223,0.010497428798161066,0.01043444801127718,0.01043444801127718,0.10280811232449298,AMZN,0.011173813619637612
2004-08-18,0.01029834514147181,0.010727740773547052,0.010359709608488477,0.010754556720777604,0.010754556720777604,0.0872729724003775,AMZN,0.011179479384834476
2004-08-19,0.010958319272063588,0.010992469306604587,0.010052712816085841,0.010547761153946032,0.010547761153946032,0.11757188806070762,AMZN,0.011068999665081165
2004-08-20,0.010450647112200223,0.010831942281599928,0.010557680259588994,0.010797048338802762,0.010797048338802762,0.060703761483792695,AMZN,0.011221971002859633
2004-08-23,0.010853964696222866,0.010857288710512237,0.010844593231515652,0.010780052123846385,0.010780052123846385,0.04858727682440631,AMZN,0.011207807130184582
2004-08-24,0.010806018377233186,0.010837574940727094,0.01061793172101692,0.010666738981177534,0.010666738981177534,0.06888542208355002,AMZN,0.011321120272853435
